Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/21  13:00:00,1076.76325227,105.46142707,357.238679336,0.0,131.945524568,266.955817592,442.410131209,359.316363232,56.6466996096,26.4470683676
 10/21  14:00:00,1075.16067639,105.611777143,361.906054882,0.0,131.945524568,266.955817592,406.621290569,337.692739387,42.4850247072,26.4435264753
 10/21  15:00:00,985.175032244,102.203354281,367.325309346,0.0,109.682768182,212.545889182,359.585105224,267.68467266,56.6466996096,35.2537329542
 10/21  16:00:00,977.788578462,102.203354281,378.339825633,0.0,109.682768182,220.04316451,377.984680248,266.568992361,84.9700494144,26.4456384722
 10/21  17:00:00,942.887569227,102.203354281,391.526127547,0.0,109.682768182,220.04316451,391.361923757,288.837771546,84.9700494144,17.5541027963
 10/21  18:00:00,943.720219878,102.203354281,407.842213229,0.0,100.150657288,199.110933808,470.558331021,368.188654657,84.9700494144,17.3996269494
 10/21  19:00:00,950.283954258,102.203354281,421.551081825,0.0,100.150657288,191.61365848,463.635645301,398.278760501,56.6466996096,8.71018519029
 10/21  20:00:00,847.321503124,102.203354281,429.316528947,0.0,55.6251445156,124.558693486,527.866605317,453.818385326,56.6466996096,17.4015203811
 10/21  21:00:00,859.494028714,102.203354281,422.817614429,0.0,55.6251445156,124.558693486,525.161798175,465.275898759,42.4850247072,17.4008747085
 10/21  22:00:00,870.2654439,102.203354281,417.739102237,0.0,46.0930336215,124.558693486,517.527944175,480.493674449,28.3233498048,8.71091992133
 10/21  23:00:00,877.909495611,102.203354281,412.749396337,0.0,46.0930336215,124.558693486,520.813271704,489.251533256,14.1616749024,17.4000635455
 10/21  24:00:00,863.078595258,102.203354281,407.42711059,0.0,46.0930336215,113.312780494,513.343452897,498.969599809,5.66466996096,8.70918312767
 10/22  01:00:00,847.465737258,102.203354281,403.244595149,0.0,34.9616554283,113.312780494,531.846123768,508.782474403,5.66466996096,17.3989794045
 10/22  02:00:00,844.615549802,102.203354281,400.101340737,0.0,34.9616554283,113.312780494,531.593154946,517.218288358,5.66466996096,8.71019662746
 10/22  03:00:00,844.245912578,102.203354281,396.754501456,0.0,34.9616554283,113.312780494,547.85393419,524.787798651,5.66466996096,17.4014655779
 10/22  04:00:00,849.987891728,102.203354281,393.227965553,0.0,44.4937663224,113.312780494,542.928130683,519.862495966,5.66466996096,17.4009647559
 10/22  05:00:00,848.920466949,102.203354281,390.136278525,0.0,44.4937663224,113.312780494,547.466195211,524.593546215,14.1616749024,8.71097409385
 10/22  06:00:00,922.114473984,102.203354281,388.692434884,0.0,54.0258772165,176.889270242,511.741112604,466.017564056,28.3233498048,17.4001987429
 10/22  07:00:00,922.39297252,102.203354281,389.781392407,0.0,54.0258772165,184.38654557,503.640401857,452.446124491,42.4850247072,8.70925265856
 10/22  08:00:00,999.742746531,102.203354281,391.748792792,0.0,65.1572554096,220.04316451,476.398120579,402.275845019,56.6466996096,17.4755759502
 10/22  09:00:00,944.226638525,102.203354281,383.14298848,0.0,65.1572554096,212.545889182,438.376269876,369.57709497,42.4850247072,26.3141501987
 10/22  10:00:00,946.816363483,102.203354281,390.116598557,0.0,65.1572554096,220.04316451,460.937896693,363.705692481,70.808374512,26.4238296991
 10/22  11:00:00,941.605462649,102.203354281,387.611912842,0.0,65.1572554096,220.04316451,447.184861652,349.95284117,70.808374512,26.4236459701
 10/22  12:00:00,890.513182215,102.203354281,368.634770353,0.0,65.1572554096,220.04316451,424.472986547,327.239497618,70.808374512,26.4251144164
 10/22  13:00:00,879.534111918,102.203354281,363.638826108,0.0,65.1572554096,212.545889182,370.929125091,287.852850415,56.6466996096,26.4295750663
 10/22  14:00:00,884.749387974,102.203354281,368.982421108,0.0,65.1572554096,212.545889182,343.739859894,274.832335661,42.4850247072,26.4224995254
 10/22  15:00:00,909.251837616,102.203354281,395.328793305,0.0,65.1572554096,212.545889182,361.293923918,278.223373204,56.6466996096,26.4238511045
 10/22  16:00:00,894.868637713,102.203354281,407.88748085,0.0,65.1572554096,220.04316451,402.647331875,291.251847453,84.9700494144,26.4254350068
 10/22  17:00:00,844.127939915,102.203354281,401.981345288,0.0,54.0258772165,184.38654557,433.73329554,322.448054326,84.9700494144,26.3151917999
 10/22  18:00:00,834.650031717,102.203354281,414.443437814,0.0,44.4937663224,163.454314868,500.865786074,398.494901262,84.9700494144,17.4008353974
 10/22  19:00:00,847.385901129,102.203354281,431.015609524,0.0,44.4937663224,155.95703954,490.83117527,425.473644526,56.6466996096,8.71083113409
 10/22  20:00:00,810.111004447,102.203354281,424.416285062,0.0,44.4937663224,124.558693486,537.051528141,463.00489791,56.6466996096,17.3999306215
 10/22  21:00:00,807.194094503,102.203354281,421.513621061,0.0,44.4937663224,124.558693486,521.109661104,469.915509724,42.4850247072,8.70912667226
 10/22  22:00:00,807.858349924,102.203354281,433.113264966,0.0,34.9616554283,124.558693486,537.747638245,492.022375343,28.3233498048,17.4019130969
 10/22  23:00:00,816.677620932,102.203354281,441.974711462,0.0,34.9616554283,124.558693486,527.548276357,504.676547975,14.1616749024,8.71005347943
 10/22  24:00:00,799.647912174,102.203354281,436.352577911,0.0,34.9616554283,113.312780494,537.059689251,513.993748169,5.66466996096,17.4012711209
 10/23  01:00:00,811.567883948,102.203354281,430.634519349,0.0,46.0930336215,113.312780494,543.541137187,520.475660123,5.66466996096,17.4008071032
 10/23  02:00:00,815.11939837,102.203354281,425.859107758,0.0,46.0930336215,113.312780494,542.033778884,527.658181248,5.66466996096,8.7109276756
 10/23  03:00:00,822.830541735,102.203354281,420.922398448,0.0,46.0930336215,113.312780494,558.643482417,535.578657963,5.66466996096,17.4001544933
 10/23  04:00:00,918.0256233,102.203354281,415.623550781,0.0,100.150657288,148.969399434,529.707027377,515.333107923,5.66466996096,8.70924949307
 10/23  05:00:00,925.365762591,102.203354281,410.811864303,0.0,100.150657288,149.894399434,910.324099565,878.758777053,14.1616749024,17.4036476092
 10/23  06:00:00,1153.08099369,102.517567906,407.92363958,0.0,176.471037341,302.612436532,636.312781645,599.279232224,28.3233498048,8.71019961631
 10/23  07:00:00,1267.87403942,102.871620096,409.525927051,0.0,243.2593065,310.10971186,610.662136648,541.845578209,42.4850247072,26.3315337321
 10/23  08:00:00,1316.34994163,103.019522855,413.834275496,0.0,243.2593065,310.10971186,598.088874982,514.985021488,56.6466996096,26.4571538839
 10/23  09:00:00,1338.6897056,103.241821964,416.218783609,0.0,243.2593065,302.612436532,579.822761844,501.934894419,42.4850247072,35.4028427178
 10/23  10:00:00,1316.15688396,103.685558207,410.673104525,0.0,243.2593065,310.10971186,576.252280796,469.84285577,70.808374512,35.6010505136
 10/23  11:00:00,1285.46051026,104.955778636,393.880501755,0.0,243.2593065,310.10971186,525.276334393,409.880029848,70.808374512,44.5879300329
 10/23  12:00:00,1243.42486913,106.130865157,393.52335407,0.0,243.2593065,310.10971186,492.642747426,386.363124319,70.808374512,35.4712485946
 10/23  13:00:00,1259.42780278,107.306302094,372.388959724,0.0,243.2593065,302.612436532,449.987936337,357.682703741,56.6466996096,35.6585329869
 10/23  14:00:00,1259.33137283,108.296089117,370.136133475,0.0,243.2593065,302.612436532,404.307278239,326.218048355,42.4850247072,35.6042051767
 10/23  15:00:00,1264.36930284,108.971132809,374.815614721,0.0,243.2593065,302.612436532,413.056143133,320.866941526,56.6466996096,35.5425019973
 10/23  16:00:00,1281.81720916,109.255007935,386.180149742,0.0,243.2593065,310.10971186,467.814066633,347.491252719,84.9700494144,35.3527644994
 10/23  17:00:00,1294.03080504,110.076883318,398.546796252,0.0,243.2593065,310.10971186,461.406986231,358.930777448,84.9700494144,17.5061593683
 10/23  18:00:00,1059.62633837,102.203354281,428.026419584,0.0,166.938926447,199.110933808,483.694065182,381.277430541,84.9700494144,17.4465852263
 10/23  19:00:00,1073.84150226,102.203354281,447.06811389,0.0,166.938926447,191.61365848,480.963259872,406.865974877,56.6466996096,17.4505853851
 10/23  20:00:00,937.107931074,102.203354281,445.332315028,0.0,100.150657288,124.558693486,532.435592816,458.339776273,56.6466996096,17.4491169328
 10/23  21:00:00,895.069944856,102.203354281,443.08946978,0.0,100.150657288,124.558693486,519.482798709,468.285310897,42.4850247072,8.71246310477
 10/23  22:00:00,825.429977137,102.203354281,441.740306359,0.0,46.0930336215,124.558693486,533.023830896,487.299727986,28.3233498048,17.4007531058
 10/23  23:00:00,822.592979682,102.203354281,439.204049861,0.0,46.0930336215,124.558693486,527.423364117,495.861414408,14.1616749024,17.4002748061
 10/23  24:00:00,806.403224219,102.203354281,436.08658314,0.0,46.0930336215,113.312780494,517.746090031,503.370797821,5.66466996096,8.71062224916
 10/24  01:00:00,804.278493709,102.203354281,434.095515647,0.0,46.0930336215,113.312780494,530.950232711,507.886423214,5.66466996096,17.3991395359
 10/24  02:00:00,803.403294141,102.203354281,433.257894698,0.0,46.0930336215,113.312780494,526.922329029,512.545861587,5.66466996096,8.71179748088
 10/24  03:00:00,802.04745051,102.203354281,431.993426,0.0,46.0930336215,113.312780494,541.736504273,518.670006164,5.66466996096,17.4018281486
 10/24  04:00:00,893.159470789,102.203354281,430.278641204,0.0,100.150657288,148.969399434,516.17552108,501.800797551,5.66466996096,8.71005356802
 10/24  05:00:00,893.047259603,102.401921301,429.252534888,0.0,100.150657288,149.894399434,764.517022627,732.953514213,14.1616749024,17.4018335118
 10/24  06:00:00,1122.26440856,103.303856713,429.630597224,0.0,176.471037341,302.612436532,589.671431044,543.947342656,28.3233498048,17.4007385831
 10/24  07:00:00,1236.78631754,104.79946959,431.653681237,0.0,243.2593065,310.10971186,562.007363182,501.964792437,42.4850247072,17.5575460377
 10/24  08:00:00,1281.99684121,105.925802983,436.633218849,0.0,243.2593065,310.10971186,557.204599633,474.102461608,56.6466996096,26.455438415
 10/24  09:00:00,1313.20871577,106.897031681,430.791127563,0.0,243.2593065,302.612436532,525.823806351,447.93077124,42.4850247072,35.4080104042
 10/24  10:00:00,1277.80006672,107.774474566,382.900600324,0.0,243.2593065,310.10971186,510.661350548,404.246444828,70.808374512,35.6065312081
 10/24  11:00:00,1263.22449146,108.39777289,364.849114519,0.0,243.2593065,310.10971186,505.101862514,389.707986425,70.808374512,44.5855015772
 10/24  12:00:00,1246.70238852,108.968842967,391.817214337,0.0,243.2593065,310.10971186,502.989178056,396.704481027,70.808374512,35.476322517
 10/24  13:00:00,1282.56614303,109.647085245,393.945756381,0.0,243.2593065,302.612436532,490.553400731,398.241784682,56.6466996096,35.6649164392
 10/24  14:00:00,1265.707681,110.276820857,374.70551829,0.0,243.2593065,302.612436532,467.872220299,389.776584322,42.4850247072,35.6106112698
 10/24  15:00:00,1252.44959209,110.882671567,359.38013158,0.0,243.2593065,302.612436532,475.261251352,383.066029141,56.6466996096,35.5485226017
 10/24  16:00:00,1250.41851734,111.495167245,349.842236225,0.0,243.2593065,310.10971186,493.682912449,373.355283171,84.9700494144,35.3575798629
 10/24  17:00:00,1244.2204811,111.968012062,344.038612958,0.0,243.2593065,310.10971186,473.019641486,370.545037067,84.9700494144,17.5045550049
 10/24  18:00:00,1002.73649478,102.203354281,365.805785529,0.0,166.938926447,199.110933808,485.242122245,382.822400326,84.9700494144,17.4496725048
 10/24  19:00:00,1016.6452156,102.203354281,384.661123341,0.0,166.938926447,191.61365848,471.955018073,397.861821274,56.6466996096,17.4464971899
 10/24  20:00:00,890.656976773,102.203354281,393.416712458,0.0,100.150657288,124.558693486,519.367921715,445.270936885,56.6466996096,17.4502852205
 10/24  21:00:00,864.687283417,102.203354281,408.078045333,0.0,100.150657288,124.558693486,520.370699255,460.479626854,42.4850247072,17.4060476935
 10/24  22:00:00,807.712842187,102.203354281,419.243153671,0.0,46.0930336215,124.558693486,522.837684665,485.803444451,28.3233498048,8.7108904094
 10/24  23:00:00,826.969767354,102.203354281,439.157003035,0.0,46.0930336215,124.558693486,530.767558998,499.205773838,14.1616749024,17.4001102573
 10/24  24:00:00,820.835559176,102.203354281,447.148062478,0.0,46.0930336215,113.312780494,521.974976376,507.599436809,5.66466996096,8.71086960548
 10/25  01:00:00,816.561353955,102.203354281,443.84641762,0.0,46.0930336215,113.312780494,536.76592447,513.698944117,5.66466996096,17.4023103916
 10/25  02:00:00,813.598162374,102.203354281,441.53957607,0.0,46.0930336215,113.312780494,533.68370956,519.308715201,5.66466996096,8.71032439856
 10/25  03:00:00,810.850289541,102.203354281,439.264091388,0.0,46.0930336215,113.312780494,547.918320259,524.851878623,5.66466996096,17.4017716758
 10/25  04:00:00,898.299733082,102.203354281,436.803094243,0.0,100.150657288,148.969399434,532.487567562,509.421539772,5.66466996096,17.4013578293
 10/25  05:00:00,897.771917866,102.680767408,434.528822087,0.0,100.150657288,149.894399434,744.466679398,721.5937976,14.1616749024,8.71120689555
 10/25  06:00:00,1126.9363908,104.018163602,433.351273609,0.0,176.471037341,302.612436532,591.584194907,545.858091161,28.3233498048,17.4027539407
 10/25  07:00:00,1241.79246031,106.638597378,433.719902169,0.0,243.2593065,310.10971186,562.377010363,502.331562172,42.4850247072,17.5604234838
 10/25  08:00:00,1284.89054382,108.156116851,436.665075951,0.0,243.2593065,310.10971186,546.129341464,454.211738985,56.6466996096,35.2709028691
 10/25  09:00:00,1313.70741749,109.221542659,429.688971646,0.0,243.2593065,302.612436532,483.048223278,414.004292592,42.4850247072,26.5589059791
 10/25  10:00:00,1311.98847287,109.971040146,418.973285762,0.0,243.2593065,310.10971186,503.678179977,391.322148519,70.808374512,41.5476569459
 10/25  11:00:00,1303.90023361,110.240580247,408.888061587,0.0,243.2593065,310.10971186,505.773292867,396.332121786,70.808374512,38.632796569
 10/25  12:00:00,1258.23769885,110.840420084,404.259496578,0.0,243.2593065,310.10971186,494.196622376,387.904607343,70.808374512,35.4836405209
 10/25  13:00:00,1319.28876723,111.191758651,433.419560733,0.0,243.2593065,302.612436532,492.662273029,400.341944128,56.6466996096,35.6736292918
 10/25  14:00:00,1327.25827288,111.71495063,441.054675828,0.0,243.2593065,302.612436532,486.359013343,399.370091938,42.4850247072,44.5038966979
 10/25  15:00:00,1315.12665559,112.35279046,427.369199981,0.0,243.2593065,302.612436532,482.505262434,390.333505162,56.6466996096,35.5250576626
 10/25  16:00:00,1327.59823599,112.633954152,433.186393086,0.0,243.2593065,310.10971186,514.058369014,402.566681523,84.9700494144,26.5216380766
 10/25  17:00:00,1336.80940462,112.982743099,443.483686451,0.0,243.2593065,310.10971186,513.279304073,410.801502603,84.9700494144,17.5077520553
 10/25  18:00:00,1064.21842487,102.203354281,437.102641677,0.0,166.938926447,199.110933808,528.484924604,426.063153604,84.9700494144,17.4517215859
 10/25  19:00:00,1056.86829621,102.203354281,432.547067197,0.0,166.938926447,191.61365848,510.344504385,436.247891501,56.6466996096,17.4499132751
 10/25  20:00:00,921.672741956,102.203354281,431.489061543,0.0,100.150657288,124.558693486,553.124534172,479.029109826,56.6466996096,17.4487247368
 10/25  21:00:00,880.362989563,102.203354281,430.038214581,0.0,100.150657288,124.558693486,547.492079249,487.600320705,42.4850247072,17.406733837
 10/25  22:00:00,812.265943883,102.203354281,429.523624353,0.0,46.0930336215,124.558693486,542.01879278,504.985535657,28.3233498048,8.70990731822
 10/25  23:00:00,811.453457593,102.203354281,428.158309551,0.0,46.0930336215,124.558693486,545.080580178,513.518033697,14.1616749024,17.4008715794
 10/25  24:00:00,797.442034083,102.203354281,425.077185043,0.0,46.0930336215,113.312780494,543.678933498,520.613794773,5.66466996096,17.4004687641
 10/26  01:00:00,797.488425078,102.203354281,422.646618944,0.0,46.0930336215,113.312780494,540.032542022,525.657065755,5.66466996096,8.71080630606
 10/26  02:00:00,797.973728595,102.203354281,420.85126325,0.0,46.0930336215,113.312780494,552.886498937,529.819025014,5.66466996096,17.4028039624
 10/26  03:00:00,799.100905186,102.203354281,418.881154618,0.0,46.0930336215,113.312780494,548.311765255,533.935126953,5.66466996096,8.71196834178
 10/26  04:00:00,888.410198698,102.203354281,416.567579887,0.0,100.150657288,148.969399434,540.593274187,517.526392125,5.66466996096,17.4022121008
 10/26  05:00:00,891.579590146,102.786259838,414.745006762,0.0,100.150657288,149.894399434,757.903567649,735.031614911,14.1616749024,8.71027783582
 10/26  06:00:00,1118.90984014,104.544988335,412.445253529,0.0,176.471037341,302.612436532,606.461393155,560.736207591,28.3233498048,17.401835759
 10/26  07:00:00,1226.55854285,107.361301114,410.259803328,0.0,243.2593065,310.10971186,582.471652599,513.658381531,42.4850247072,26.3282463603
 10/26  08:00:00,1266.38361563,109.03662191,413.796328034,0.0,243.2593065,310.10971186,541.303620431,458.195003286,56.6466996096,26.4619175348
 10/26  09:00:00,1315.71576409,110.189245869,416.192271374,0.0,243.2593065,302.612436532,478.643040485,406.272314304,42.4850247072,29.8857014737
 10/26  10:00:00,1318.48079555,111.200401915,393.343729115,0.0,243.2593065,310.10971186,479.933899402,367.98516779,70.808374512,41.1403571005
